hạn,665.4961811,9.53E-147
hăm,307.4713877,7.76E-69
date,99.73592359,1.74E-23
cũ,97.5015014,5.38E-23
sản_xuất,89.50331805,3.06E-21
bao_bì,74.81805267,5.16E-18
da,43.37952522,4.51E-11
2019,42.81108638,6.03E-11
rách,40.98284866,1.54E-10
sữa,38.19087537,6.42E-10
hsd,33.7,6.43E-09
hạn_dùng,33.7,6.43E-09
dị_ứng,33.45728239,7.28E-09
đỏ,30.32676275,3.65E-08
dơ,28.81602992,7.96E-08
bẩn,27.5435089,1.54E-07
nổi,27.29996821,1.74E-07
bé,26.465266,2.68E-07
kích_ứng,25.275,4.97E-07
ngứa,25.275,4.97E-07
sx,22.38794173,2.23E-06
2020,19.87912957,8.25E-06
mới_toanh,16.85,4.05E-05
lận,16.85,4.05E-05
túi_bóng,16.85,4.05E-05
cấn,16.85,4.05E-05
mụn,16.85,4.05E-05
trẻ_con,16.85,4.05E-05
sẵn,16.85,4.05E-05
mẩn,16.85,4.05E-05
khó_chịu,16.74673154,4.27E-05
bụi,16.74673154,4.27E-05
không,15.27149369,9.31E-05
bám,12.85995549,0.000335689
nsx,12.85995549,0.000335689
ngắn,12.85995549,0.000335689
tã,11.43881843,0.000719255
ghê,10.86303989,0.000981025
móp,10.35044742,0.001294433
2018,9.939564787,0.001617638
thu_hồi,9.939564787,0.001617638
nhàu,9.939564787,0.001617638
bữa_nay,9.939564787,0.001617638
ý_kiến,9.939564787,0.001617638
tùm_lum,9.815541543,0.001730433
tin_tưởng,9.799554896,0.001745541
kè_kè,8.425,0.003700966
bí_bách,8.425,0.003700966
kinh,8.425,0.003700966
tiến_hành,8.425,0.003700966
kinh_nghiệm,8.425,0.003700966
kiểm_chứng,8.425,0.003700966
lươngj,8.425,0.003700966
lucen,8.425,0.003700966
thường_kì,8.425,0.003700966
đảm_bảo_vệ_sinh,8.425,0.003700966
mặc_cảm_giác,8.425,0.003700966
mẫn,8.425,0.003700966
mẩm,8.425,0.003700966
mùi_vị,8.425,0.003700966
9kg8,8.425,0.003700966
abbot,8.425,0.003700966
ailen,8.425,0.003700966
đít,8.425,0.003700966
merries_thích,8.425,0.003700966
cơ_quan,8.425,0.003700966
vành,8.425,0.003700966
lặn,8.425,0.003700966
tiều,8.425,0.003700966
đoạn,8.425,0.003700966
bóp_méo,8.425,0.003700966
cực_đại_l54,8.425,0.003700966
không_kích_ứng,8.425,0.003700966
tét,8.425,0.003700966
chùi,8.425,0.003700966
tóm,8.425,0.003700966
vi,8.425,0.003700966
chấm,8.425,0.003700966
tơi,8.425,0.003700966
galanty,8.425,0.003700966
tạm_thời,8.425,0.003700966
expire,8.425,0.003700966
vừa_ý,8.425,0.003700966
tận_tâm,8.425,0.003700966
dời,8.425,0.003700966
tặng_phẩm,8.425,0.003700966
dằn,8.425,0.003700966
dơ_dáy,8.425,0.003700966
dơ_bẩn,8.425,0.003700966
dùn,8.425,0.003700966
dssx,8.425,0.003700966
combos,8.425,0.003700966
dr,8.425,0.003700966
tình_yêu,8.425,0.003700966
chèn,8.425,0.003700966
bạc_màu,8.425,0.003700966
hao,8.425,0.003700966
bế_bồng,8.425,0.003700966
bề,8.425,0.003700966
trách_nhiệm,8.425,0.003700966
cà_ri,8.425,0.003700966
hấp_dẫn,8.425,0.003700966
trôi,8.425,0.003700966
t1,8.425,0.003700966
trươcs,8.425,0.003700966
hì,8.425,0.003700966
hâm,8.425,0.003700966
bụi_bặm,8.425,0.003700966
xâm_nhập,8.425,0.003700966
hàng_mã,8.425,0.003700966
trị_giá,8.425,0.003700966
hug,8.425,0.003700966
hoàn_trả,8.425,0.003700966
carton,8.425,0.003700966
xuất_xứ,8.425,0.003700966
cáu,8.425,0.003700966
trã,8.425,0.003700966
cũ_rích,8.425,0.003700966
quốc,8.425,0.003700966
30k,8.425,0.003700966
phâmt,8.425,0.003700966
nhiễm_khuẩn,8.425,0.003700966
quản_lí,8.425,0.003700966
ềm,8.425,0.003700966
nhạy,8.425,0.003700966
5p,8.425,0.003700966
sinh_nhật,8.425,0.003700966
sdt,8.425,0.003700966
172,8.425,0.003700966
niềng,8.425,0.003700966
ránh,8.425,0.003700966
phép,8.425,0.003700966
4,8.425,0.003700966
sẳn,8.425,0.003700966
mời,8.425,0.003700966
600k,8.425,0.003700966
ngờ,8.425,0.003700966
rộp,8.425,0.003700966
4t,8.425,0.003700966
ngày_mai,8.425,0.003700966
nhích,8.425,0.003700966
2021,8.425,0.003700966
2024,8.425,0.003700966
ẩu,8.425,0.003700966
song,8.425,0.003700966
