hãng,667.9264833,2.82E-147
chuẩn,341.9277764,2.43E-76
hình,81.94406421,1.40E-19
mã_vạch,66.12347713,4.24E-16
giả,55.27504047,1.05E-13
tem,53.86018964,2.15E-13
uy_tín,45.93506041,1.22E-11
đúng,43.54382198,4.15E-11
mạng,32.53435115,1.17E-08
check,21.49297359,3.55E-06
hoá_đơn,20.37672526,6.36E-06
hàng,20.01479433,7.68E-06
đầy_đủ,17.62687942,2.69E-05
như,16.29398172,5.42E-05
barcode,16.26717557,5.50E-05
ưa,16.26717557,5.50E-05
lựa,16.26717557,5.50E-05
nghiên_cứu,16.26717557,5.50E-05
t2,16.26717557,5.50E-05
chủ,16.26717557,5.50E-05
ti,16.26717557,5.50E-05
ngày_mai,16.26717557,5.50E-05
t9,16.26717557,5.50E-05
mik,16.26717557,5.50E-05
2021,16.26717557,5.50E-05
thù,16.26717557,5.50E-05
mua_lẻ,16.26717557,5.50E-05
momo,16.26717557,5.50E-05
mooney,16.26717557,5.50E-05
đa_phần,16.26717557,5.50E-05
munich,16.26717557,5.50E-05
myla,16.26717557,5.50E-05
test,16.26717557,5.50E-05
yks,16.26717557,5.50E-05
thanks_tiki,16.26717557,5.50E-05
book,16.26717557,5.50E-05
similac,16.26717557,5.50E-05
bạn_bè,16.26717557,5.50E-05
bạch,16.26717557,5.50E-05
399k,16.26717557,5.50E-05
úc,16.26717557,5.50E-05
chửi,16.26717557,5.50E-05
cn,16.26717557,5.50E-05
loay_hoay,16.26717557,5.50E-05
phụ,16.26717557,5.50E-05
54m,16.26717557,5.50E-05
code,16.26717557,5.50E-05
hỏi_thăm,16.26717557,5.50E-05
nhăn_nheo,16.26717557,5.50E-05
tặng_phẩm,16.26717557,5.50E-05
tương_đương,16.26717557,5.50E-05
hàng_y,16.26717557,5.50E-05
75cm,16.26717557,5.50E-05
picnic,16.26717557,5.50E-05
hàng_hóa,16.26717557,5.50E-05
tàu_hoả,16.26717557,5.50E-05
quỷ,16.26717557,5.50E-05
tã_êm,16.26717557,5.50E-05
quét,16.26717557,5.50E-05
jumbo_ultra,16.26717557,5.50E-05
dục,16.26717557,5.50E-05
bát,16.26717557,5.50E-05
to_con,16.26717557,5.50E-05
up,16.26717557,5.50E-05
kén,16.26717557,5.50E-05
nhám,16.26717557,5.50E-05
vali,16.26717557,5.50E-05
apply,16.26717557,5.50E-05
99k,16.26717557,5.50E-05
ki,16.26717557,5.50E-05
al,16.26717557,5.50E-05
yên_tâm,16.01613972,6.28E-05
