phòng,400.1807276,5.03E-89
đẹp,169.4176346,9.92E-39
phòng_ốc,132.8337101,9.83E-31
sạch_sẽ,110.655326,7.04E-26
rộng_rãi,69.42166934,7.95E-17
tiện_nghi,51.70336433,6.46E-13
thiết_kế,43.43369807,4.39E-11
nhân_viên,40.41394564,2.05E-10
hiện_đại,33.41507662,7.44E-09
phòng_tắm,30.67074538,3.06E-08
thoáng_mát,30.67074538,3.06E-08
ngon,27.5654584,1.52E-07
sang_trọng,26.86638629,2.18E-07
nhỏ,24.99794681,5.74E-07
rộng,24.44267089,7.66E-07
phục_vụ,24.34749937,8.04E-07
phòng_ngủ,24.21796433,8.60E-07
resort,22.26983712,2.37E-06
biệt_thự,21.72227284,3.15E-06
thoáng,21.71684904,3.16E-06
muỗi,19.48681898,1.01E-05
nội_thất,19.4182097,1.05E-05
khuôn_viên,18.59822617,1.61E-05
view,17.90277478,2.32E-05
vườn,17.78965487,2.47E-05
nhiệt_tình,17.09493164,3.56E-05
đầy_đủ,16.7650661,4.23E-05
trang_trí,16.34097005,5.29E-05
oasis,16.22349659,5.63E-05
bố_trí,16.18904836,5.73E-05
alma,15.55703596,8.01E-05
long,14.98473315,0.000108384
hải,14.98473315,0.000108384
món,13.87101624,0.000195795
không_gian,13.7679776,0.000206832
thức_ăn,13.36781502,0.000255979
phòng_đẹp,13.00054173,0.000311401
thái_độ,12.25916385,0.000462979
beach,12.1727342,0.000484932
chu_đáo,11.78835246,0.000596025
nhà_hàng,11.78835246,0.000596025
đãng,11.4151829,0.000728463
miễn_phí,11.09122867,0.00086737
thân_thiện,10.6748101,0.001086043
vui_vẻ,10.63934517,0.001107069
bữa_sáng,10.625903,0.001115145
xanh,10.60542242,0.001127565
cũ,10.19540265,0.001407912
spa,10.17943281,0.001420159
biển,10.14206342,0.001449238
thoải_mái,10.12511131,0.001462628
nghỉ,10.08734208,0.001492913
buffet,9.858999115,0.00169003
ăn,9.858999115,0.00169003
kiến_trúc,9.838389122,0.001709071
mùi,9.74340949,0.001799668
khánh,9.74340949,0.001799668
deluxe,9.74340949,0.001799668
đội_ngũ,9.296400707,0.002296045
bơi,8.599580685,0.003362404
đạt,8.273372296,0.004023071
yên_tĩnh,8.164403305,0.004272053
phòng_khách,8.119507909,0.004379144
căn_hộ,8.119507909,0.004379144
căn_phòng,8.119507909,0.004379144
lối,8.119507909,0.004379144
xấu,8.119507909,0.004379144
pháp,8.119507909,0.004379144
hồ,7.94424081,0.004824065
khách,7.662579891,0.005637783
agribank,7.439290469,0.006381504
chuyên_nghiệp,7.164946348,0.007434191
cây_xanh,6.923186326,0.008508524
trang_bị,6.923186326,0.008508524
đồ_ăn,6.888463432,0.008675381
hợp_khẩu_vị,6.773809524,0.009250517
đầu_bếp,6.773809524,0.009250517
mát_mẻ,6.725179687,0.009506115
đà_lạt,6.725179687,0.009506115
hệ_thống,6.725179687,0.009506115
phong_phú,6.721827284,0.009524
hoa,6.588783716,0.010262326
ấm_cúng,6.588783716,0.010262326
thoát,6.495606327,0.010814141
hài_hòa,6.495606327,0.010814141
đề_nghị,6.495606327,0.010814141
quang_cảnh,6.495606327,0.010814141
trang_nhã,6.495606327,0.010814141
bồn_tắm,6.367944565,0.011620011
món_ăn,6.258087782,0.012362757
giá_cả,6.246205514,0.012445964
bữa_ăn,6.158008658,0.01308184
tiêu_chuẩn,6.130680487,0.013285573
thay_đổi,6.129581923,0.01329383
khách_hàng,6.129581923,0.01329383
khu,6.093981238,0.013564311
cảnh,6.003820108,0.014274937
xứng_đáng,6.003820108,0.014274937
xung_quanh,6.003820108,0.014274937
gia_đình,5.805751887,0.015973836
ở_đây,5.660172693,0.017354414
khá_tốt,5.588355366,0.018080264
đắt,5.563368221,0.018340096
lăng,5.337603229,0.020870148
tinh_tế,5.337603229,0.020870148
trang_thiết_bị,5.232724477,0.022165786
tiện_ích,5.202223401,0.022558016
bên_trong,5.202223401,0.022558016
dịch_vụ,5.147287636,0.023282714
chấp_nhận,5.099940481,0.023926664
khách_sạn,4.96866412,0.025810575
đơn_điệu,4.926406926,0.026449257
to,4.871704745,0.027300518
màn,4.871704745,0.027300518
village,4.871704745,0.027300518
ốc,4.871704745,0.027300518
khánh_thành,4.871704745,0.027300518
ẩm,4.871704745,0.027300518
sắp_xếp,4.871704745,0.027300518
bình_an,4.871704745,0.027300518
vải,4.871704745,0.027300518
riêng_biệt,4.871704745,0.027300518
xây,4.871704745,0.027300518
trả,4.871704745,0.027300518
kì,4.871704745,0.027300518
rửa,4.871704745,0.027300518
xử_lý,4.871704745,0.027300518
ồn_ào,4.871704745,0.027300518
bồn,4.871704745,0.027300518
cây_cối,4.871704745,0.027300518
hơn_nữa,4.871704745,0.027300518
khánh_lâm,4.871704745,0.027300518
chật_chội,4.871704745,0.027300518
trẻ,4.871704745,0.027300518
mắt,4.871704745,0.027300518
tổng_thể,4.871704745,0.027300518
garden,4.871704745,0.027300518
lạ,4.871704745,0.027300518
lau_chùi,4.871704745,0.027300518
cửa_sổ,4.871704745,0.027300518
sàn_nhà,4.871704745,0.027300518
hình,4.871704745,0.027300518
yên_bình,4.615457551,0.031685041
hoi,4.615457551,0.031685041
dễ,4.615457551,0.031685041
nấu_ăn,4.449536001,0.034910731
dalat,4.31133853,0.037859162
mở,4.31133853,0.037859162
cửa,4.31133853,0.037859162
trái_cây,4.310606061,0.037875466
duy_nhất,4.310606061,0.037875466
angsana,4.066503555,0.043741727
nhìn_chung,4.066503555,0.043741727
cung_cấp,3.927635287,0.04749869
ko,3.927635287,0.04749869
tiếp_tân,3.927635287,0.04749869
bãi_biển,3.88209979,0.048803484
nha_trang,3.778766887,0.051906901
cao_cấp,3.719645235,0.053775796
ngồi,3.719645235,0.053775796
tín_hiệu,3.694805195,0.054582156
quan_tâm,3.694805195,0.054582156
chế_biến,3.694805195,0.054582156
còn_lại,3.694805195,0.054582156
nhờ,3.694805195,0.054582156
đi_bộ,3.694805195,0.054582156
đào_tạo,3.694805195,0.054582156
đặt,3.391864591,0.065518818
villa,3.391864591,0.065518818
điểm,3.369352214,0.066419867
xe,3.369352214,0.066419867
tiếng,3.350377171,0.067189617
xuống_cấp,3.294391858,0.069516846
con_nhỏ,3.294391858,0.069516846
hội,3.294391858,0.069516846
tuần,3.247803163,0.071519254
trẻ_nhỏ,3.247803163,0.071519254
bốn_biển,3.247803163,0.071519254
trí,3.247803163,0.071519254
trông,3.247803163,0.071519254
toàn_thể,3.247803163,0.071519254
nắng,3.247803163,0.071519254
nhà_vệ_sinh,3.247803163,0.071519254
chống,3.247803163,0.071519254
co,3.247803163,0.071519254
drap,3.247803163,0.071519254
người_già,3.247803163,0.071519254
trở_lại,3.247803163,0.071519254
tình_trạng,3.247803163,0.071519254
trên_cao,3.247803163,0.071519254
lạ_mắt,3.247803163,0.071519254
wc,3.247803163,0.071519254
thoáng_đãng,3.247803163,0.071519254
nội_bộ,3.247803163,0.071519254
rác,3.247803163,0.071519254
thư_thái,3.247803163,0.071519254
nổi_bật,3.247803163,0.071519254
lộ_thiên,3.247803163,0.071519254
giữ_trẻ,3.247803163,0.071519254
phục,3.247803163,0.071519254
tưởng_tượng,3.247803163,0.071519254
room,3.247803163,0.071519254
vẻ,3.247803163,0.071519254
nửa,3.247803163,0.071519254
túi_tiền,3.247803163,0.071519254
lộng_lẫy,3.247803163,0.071519254
tầng_trệt,3.247803163,0.071519254
tận_dụng,3.247803163,0.071519254
nhà_bếp,3.247803163,0.071519254
gạch,3.247803163,0.071519254
nấu_nướng,3.247803163,0.071519254
ngột_ngạt,3.247803163,0.071519254
thông_thoáng,3.247803163,0.071519254
gối,3.247803163,0.071519254
cổ_điển,3.247803163,0.071519254
đồ_chơi,3.247803163,0.071519254
ý_kiến,3.247803163,0.071519254
muộn,3.247803163,0.071519254
bé_nhỏ,3.247803163,0.071519254
có_mùi,3.247803163,0.071519254
lát_gạch,3.247803163,0.071519254
extra,3.247803163,0.071519254
côn_trùng,3.247803163,0.071519254
lát,3.247803163,0.071519254
mốc,3.247803163,0.071519254
bày,3.247803163,0.071519254
mọi_mặt,3.247803163,0.071519254
ban_công,3.247803163,0.071519254
ga,3.247803163,0.071519254
thực_tế,3.247803163,0.071519254
galaxy,3.247803163,0.071519254
linh_động,3.247803163,0.071519254
đóng,3.247803163,0.071519254
giường_ngủ,3.247803163,0.071519254
sáng_sủa,3.247803163,0.071519254
phòng_khách_sạn,3.247803163,0.071519254
cầu_thang,3.247803163,0.071519254
an_toàn,3.247803163,0.071519254
cầu,3.247803163,0.071519254
thứ_hai,3.247803163,0.071519254
bed,3.247803163,0.071519254
relax,3.247803163,0.071519254
cũng,3.247803163,0.071519254
phòng_không,3.247803163,0.071519254
gọn_gàng,3.247803163,0.071519254
kết_nối,3.247803163,0.071519254
số_tiền,3.247803163,0.071519254
tiện_dụng,3.247803163,0.071519254
sạn,3.247803163,0.071519254
mong,3.247803163,0.071519254
độ,3.247803163,0.071519254
xịt,3.247803163,0.071519254
âm_thanh,3.247803163,0.071519254
hoang_sơ,3.247803163,0.071519254
an,3.170268651,0.07499011
bên_ngoài,3.111407193,0.077745763
gần_gũi,3.111407193,0.077745763
lâm,3.111407193,0.077745763
thiên_nhiên,3.111407193,0.077745763
ngoài_trời,3.111407193,0.077745763
nhìn,3.092023564,0.078676911
đáp_ứng,3.079004329,0.079309064
quản_gia,3.079004329,0.079309064
quầy,3.079004329,0.079309064
mũi,3.079004329,0.079309064
dịp,3.079004329,0.079309064
trừ,3.079004329,0.079309064
âu,3.079004329,0.079309064
chỉ_có,3.079004329,0.079309064
hướng,3.038544669,0.081308782
giường,3.038544669,0.081308782
lễ_tân,3.037568837,0.081357679
thực_đơn,3.037568837,0.081357679
bất_tiện,3.024978683,0.081991398
máy_lạnh,3.024978683,0.081991398
internet,2.846731622,0.091559901
yếu,2.846731622,0.091559901
khung_cảnh,2.837435793,0.092091067
bữa_tối,2.78168411,0.095347859
ok,2.749944636,0.097257796
bể_bơi,2.62296967,0.105327155
nói_chuyện,2.463203463,0.116540884
hàng_ngày,2.463203463,0.116540884
di_chuyển,2.463203463,0.116540884
né,2.463203463,0.116540884
bar,2.463203463,0.116540884
phàn_nàn,2.463203463,0.116540884
tây,2.463203463,0.116540884
ninh,2.463203463,0.116540884
chê,2.463203463,0.116540884
trời,2.463203463,0.116540884
đá,2.463203463,0.116540884
truyền,2.463203463,0.116540884
cười,2.463203463,0.116540884
nơi_nghỉ,2.463203463,0.116540884
free,2.463203463,0.116540884
không_chuyên_nghiệp,2.463203463,0.116540884
mặn,2.463203463,0.116540884
quy_định,2.463203463,0.116540884
ẩm_thực,2.463203463,0.116540884
thiết_bị,2.418598076,0.119902192
đa_dạng,2.344085269,0.125759363
niềm_nở,2.344085269,0.125759363
ngủ,2.307728775,0.128732028
hình_như,2.307728775,0.128732028
bổ_sung,2.307728775,0.128732028
quang,2.307728775,0.128732028
sơn,2.307728775,0.128732028
chơi,2.307728775,0.128732028
môi_trường,2.307728775,0.128732028
kiểu,2.307728775,0.128732028
canary,2.307728775,0.128732028
đổi,2.307728775,0.128732028
chủ_nhà,2.307728775,0.128732028
book,2.307728775,0.128732028
cổ_kính,2.307728775,0.128732028
màu,2.307728775,0.128732028
lau,2.307728775,0.128732028
sàn,2.307728775,0.128732028
thẳng,2.307728775,0.128732028
tầng,2.307728775,0.128732028
10,2.307728775,0.128732028
cảm_giác,2.278442262,0.131183573
nụ_cười,2.224768001,0.135813057
huế,2.149895171,0.142579624
đồ,2.149895171,0.142579624
thức_ăn_ngon,2.080516596,0.149189678
allezboo,2.080516596,0.149189678
mặc_dù,2.074271462,0.149801454
lạnh,2.074271462,0.149801454
góp_ý,2.074271462,0.149801454
tạm_được,2.074271462,0.149801454
đồ_đạc,2.074271462,0.149801454
điện_thoại,2.074271462,0.149801454
độc_đáo,2.074271462,0.149801454
lưu_trú,2.074271462,0.149801454
lành,2.074271462,0.149801454
đồ_dùng,2.031327079,0.15408601
nóng,2.017468417,0.155498201
trẻ_em,2.017468417,0.155498201
thư_giãn,2.017468417,0.155498201
toilet,2.017468417,0.155498201
chỗ,2.017468417,0.155498201
riêng_tư,2.017468417,0.155498201
nấu,1.926633056,0.165127277
đặc_biệt,1.91761958,0.166119314
phở,1.852316042,0.173514265
out,1.852316042,0.173514265
chợ,1.847402597,0.17408579
nước_uống,1.847402597,0.17408579
trình_độ,1.847402597,0.17408579
nấu_ăn_ngon,1.847402597,0.17408579
cố_gắng,1.847402597,0.17408579
cả,1.847402597,0.17408579
thương_mại,1.847402597,0.17408579
tiếp_đón,1.847402597,0.17408579
lạnh_lùng,1.847402597,0.17408579
chồng,1.847402597,0.17408579
vui,1.847402597,0.17408579
cay,1.847402597,0.17408579
ví_dụ,1.847402597,0.17408579
đáng,1.847402597,0.17408579
không_ngon,1.847402597,0.17408579
bữa_ăn_sáng,1.847402597,0.17408579
hiểu,1.847402597,0.17408579
điểm_tâm,1.847402597,0.17408579
vừa_miệng,1.847402597,0.17408579
đi_lại,1.847402597,0.17408579
bờ,1.847402597,0.17408579
sóng,1.847402597,0.17408579
hiệu_quả,1.847402597,0.17408579
hot,1.847402597,0.17408579
sớm,1.847402597,0.17408579
sống,1.847402597,0.17408579
xứng_với,1.847402597,0.17408579
trả_lời,1.847402597,0.17408579
sẵn_sàng,1.847402597,0.17408579
kiểu_cổ,1.847402597,0.17408579
sự_thay_đổi,1.847402597,0.17408579
bất_ngờ,1.847402597,0.17408579
mặt,1.847402597,0.17408579
tham_quan,1.847402597,0.17408579
trễ,1.847402597,0.17408579
gói,1.847402597,0.17408579
lễ_phép,1.847402597,0.17408579
rỉ_sét,1.847402597,0.17408579
nêm,1.847402597,0.17408579
giảm_giá,1.847402597,0.17408579
đặc_trưng,1.847402597,0.17408579
tôn_trọng,1.847402597,0.17408579
việt,1.847402597,0.17408579
quản_lí,1.847402597,0.17408579
tồi,1.847402597,0.17408579
đón_tiếp,1.847402597,0.17408579
phố_cổ,1.847402597,0.17408579
buổi_trưa,1.847402597,0.17408579
vinpearl,1.847402597,0.17408579
phong_cách,1.812960856,0.178153455
phong_cảnh,1.698422542,0.192494403
mandara,1.698422542,0.192494403
đưa_đón,1.684676107,0.194304265
cẩn_thận,1.684676107,0.194304265
sảnh,1.684676107,0.194304265
ngon_miệng,1.684676107,0.194304265
cổ,1.684676107,0.194304265
vân,1.684676107,0.194304265
ăn_uống,1.651929928,0.198696461
kém,1.651929928,0.198696461
hoa_viên,1.623901582,0.202548625
phòng_khách_hàng,1.623901582,0.202548625
hàng_đầu,1.623901582,0.202548625
hành_lang,1.623901582,0.202548625
hai_mặt,1.623901582,0.202548625
quảng_cáo,1.623901582,0.202548625
